status,object_path,filename,public_url,book_id,book_title,book_author,old_cover_image_url
updated,The End of Fashion.png,The End of Fashion.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20End%20of%20Fashion.png,82f5aa94-4faa-4895-96d4-f724f5a70dd9,The End of Fashion,Teri Agins,The End of Fashion.png
updated,"The English Grammar Workbook for Grades 6, 7, and 8.png","The English Grammar Workbook for Grades 6, 7, and 8.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20English%20Grammar%20Workbook%20for%20Grades%206%2C%207%2C%20and%208.png,4e5ae3da-1073-424a-8a10-f531eff1b076,"The English Grammar Workbook for Grades 6, 7, and 8",Lauralee Moss,"The English Grammar Workbook for Grades 6, 7, and 8.png"
updated,The Erotic Mind.png,The Erotic Mind.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Erotic%20Mind.png,0cafd0e6-7764-4c2a-baa4-45e4c4bd8785,The Erotic Mind,Jack Morin,The Erotic Mind.png
updated,The Federalist Papers.png,The Federalist Papers.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Federalist%20Papers.png,fe7d15ad-1b57-4f0b-8cbf-87f1763551dd,The Federalist Papers,Alexander Hamilton,The Federalist Papers.png
updated,The Feynman Lectures on Physics.png,The Feynman Lectures on Physics.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Feynman%20Lectures%20on%20Physics.png,86679c32-b040-4019-9094-cca2f5045710,The Feynman Lectures on Physics,Richard P. Feynman,The Feynman Lectures on Physics.png
updated,The FirstTime Mom's Pregnancy Journal.png,The FirstTime Mom's Pregnancy Journal.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20FirstTime%20Mom%27s%20Pregnancy%20Journal.png,c57a6889-eba2-4b64-b2e6-b7c5a6b78fbe,The FirstTime Mom's Pregnancy Journal,Aubrey Grossen,The FirstTime Mom's Pregnancy Journal.png
updated,The Foundations of Buddhism.png,The Foundations of Buddhism.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Foundations%20of%20Buddhism.png,d5ff4c7b-991b-4686-bf6e-61a5e3098b47,The Foundations of Buddhism,Rupert Gethin,The Foundations of Buddhism.png
updated,The French Laundry Cookbook.png,The French Laundry Cookbook.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20French%20Laundry%20Cookbook.png,32a6d53d-44c4-4001-9b62-bee626755f46,The French Laundry Cookbook,Thomas Keller,The French Laundry Cookbook.png
updated,The Full Plate.png,The Full Plate.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Full%20Plate.png,ccdeb2a0-9378-45cc-9c38-f52afe6956e6,The Full Plate,Ayesha Curry,The Full Plate.png
updated,The Garlic Ballads.png,The Garlic Ballads.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Garlic%20Ballads.png,492fcc55-e743-42dd-8b11-25fadd5b5c0c,The Garlic Ballads,Mo Yan,The Garlic Ballads.png
updated,The Gender Wheel School Edition.png,The Gender Wheel School Edition.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Gender%20Wheel%20School%20Edition.png,a60ab0f7-32c2-4338-9385-49cf3f877d2e,The Gender Wheel School Edition,Maya Christina Gonzalez,The Gender Wheel School Edition.png
updated,The Genius of Birds.png,The Genius of Birds.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Genius%20of%20Birds.png,9e60c348-91a4-4d05-9f7b-57dce9d9f6a0,The Genius of Birds,Jennifer Ackerman,The Genius of Birds.png
updated,The Great Alone.png,The Great Alone.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Great%20Alone.png,56cf982f-d3e8-4535-be04-5c8f4a17348a,The Great Alone,Kristin Hannah,The Great Alone.png
updated,The Great Graph Contest.png,The Great Graph Contest.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Great%20Graph%20Contest.png,40d26b86-f0aa-4507-8ee5-9ef5f4c90db8,The Great Graph Contest,Loreen Leedy,The Great Graph Contest.png
updated,"The Great Mental Models, Volume 2.png","The Great Mental Models, Volume 2.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Great%20Mental%20Models%2C%20Volume%202.png,057ca583-cb83-4a39-b3ca-4fd3f294eba8,"The Great Mental Models, Volume 2",Farnam Street,"The Great Mental Models, Volume 2.png"
updated,The Great Pretender.png,The Great Pretender.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Great%20Pretender.png,43f7c3d8-451f-4875-b9e7-77e291a96899,The Great Pretender,Susannah Cahalan,The Great Pretender.png
updated,The Greatest Game Ever Played.png,The Greatest Game Ever Played.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Greatest%20Game%20Ever%20Played.png,7c41c24f-8e81-4455-b5b0-f8a73c3e3df9,The Greatest Game Ever Played,Mark Frost,The Greatest Game Ever Played.png
updated,The Guns at Last Light.png,The Guns at Last Light.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Guns%20at%20Last%20Light.png,dc84aa9b-eb26-4977-9ec6-375531f880a4,The Guns at Last Light,Rick Atkinson,The Guns at Last Light.png
updated,The Hero and the Crown.png,The Hero and the Crown.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Hero%20and%20the%20Crown.png,b39f2edf-80c7-4487-81c4-5ac6e129d691,The Hero and the Crown,Robin McKinley,The Hero and the Crown.png
updated,The Hidden Ways.png,The Hidden Ways.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Hidden%20Ways.png,cff9d490-9771-4fd3-b272-142440895399,The Hidden Ways,Alistair Moffat,The Hidden Ways.png
updated,The Homemade Vegan Pantry.png,The Homemade Vegan Pantry.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Homemade%20Vegan%20Pantry.png,fc08d2a3-6044-437a-bdc1-1424f53ac3df,The Homemade Vegan Pantry,Miyoko Schinner,The Homemade Vegan Pantry.png
updated,The Honest Real Estate Agent.png,The Honest Real Estate Agent.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Honest%20Real%20Estate%20Agent.png,4ec8c8e8-ae6d-4888-a960-5f5f31cce0cd,The Honest Real Estate Agent,Mario Jannatpour,The Honest Real Estate Agent.png
updated,The House Next Door.png,The House Next Door.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20House%20Next%20Door.png,539c734d-3e7f-4223-9aef-a17995d17695,The House Next Door,Anne Rivers Siddons,The House Next Door.png
updated,The House Next Door.png,The House Next Door.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20House%20Next%20Door.png,1136a2d6-120d-4e4c-9393-bc39cfe7d97c,The House Next Door,Darcy Coates,The House Next Door.png
updated,The House by the Lake.png,The House by the Lake.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20House%20by%20the%20Lake.png,06446ac9-68d7-483c-a4e4-4f46da10a3e3,The House by the Lake,Thomas Harding,The House by the Lake.png
updated,The Hubble Cosmos.png,The Hubble Cosmos.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Hubble%20Cosmos.png,8e8e04bb-3f65-4692-84d3-035210176ae7,The Hubble Cosmos,David H. Devorkin,The Hubble Cosmos.png
updated,The Hungover Cookbook.png,The Hungover Cookbook.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Hungover%20Cookbook.png,0d18c7cd-2fd2-4a0f-887a-6a6309a3e926,The Hungover Cookbook,Milton Crawford,The Hungover Cookbook.png
updated,The Importance of Being Little.png,The Importance of Being Little.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Importance%20of%20Being%20Little.png,de15f71e-64ad-4fc2-b89a-501c1ede6851,The Importance of Being Little,Erika Christakis,The Importance of Being Little.png
updated,The Jakarta Method.png,The Jakarta Method.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Jakarta%20Method.png,13c04b3a-646c-42b4-ba4f-80b76579e0bc,The Jakarta Method,Vincent Bevins,The Jakarta Method.png
updated,The Jordan Rules.png,The Jordan Rules.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Jordan%20Rules.png,98c1be3d-cc95-4c4e-a794-aedbe83180d4,The Jordan Rules,Sam Smith,The Jordan Rules.png
updated,The Joy of Pickling.png,The Joy of Pickling.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Joy%20of%20Pickling.png,2583536f-cafd-4978-be6c-10e62f3374a4,The Joy of Pickling,Linda Ziedrich,The Joy of Pickling.png
updated,"The Kane Chronicles, Book One The Red Pyramid.png","The Kane Chronicles, Book One The Red Pyramid.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Kane%20Chronicles%2C%20Book%20One%20The%20Red%20Pyramid.png,e502f462-7721-45ba-88a7-c8f3d3edb74c,"The Kane Chronicles, Book One The Red Pyramid",Rick Riordan,"The Kane Chronicles, Book One The Red Pyramid.png"
updated,The Keto Instant Pot Cookbook.png,The Keto Instant Pot Cookbook.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Keto%20Instant%20Pot%20Cookbook.png,06297d0a-e6c8-4796-8aa2-f0d8ff9006db,The Keto Instant Pot Cookbook,Urvashi Pitre,The Keto Instant Pot Cookbook.png
updated,The Kid Who Only Hit Homers.png,The Kid Who Only Hit Homers.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Kid%20Who%20Only%20Hit%20Homers.png,7a4943b4-81d8-434e-a165-f2bb2c61cc6a,The Kid Who Only Hit Homers,Matt Christopher,The Kid Who Only Hit Homers.png
updated,The Killer Angels.png,The Killer Angels.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Killer%20Angels.png,e60ded09-19d2-49c5-9b19-bcf9b1bbe25e,The Killer Angels,Various Authors,The Killer Angels.png
updated,The Killer Angels.png,The Killer Angels.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Killer%20Angels.png,469e5f81-0640-4982-ad4c-567941b09a56,The Killer Angels,Michael Shaara,The Killer Angels.png
updated,The Kiss Quotient.png,The Kiss Quotient.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Kiss%20Quotient.png,18c26041-ae81-4d73-bc17-6635ced7a2e7,The Kiss Quotient,Helen Hoang,The Kiss Quotient.png
updated,The Knitter's Book of Socks.png,The Knitter's Book of Socks.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Knitter%27s%20Book%20of%20Socks.png,b2f91c0e-2f79-4d40-80c1-9f05b6c7871d,The Knitter's Book of Socks,Clara Parkes,The Knitter's Book of Socks.png
updated,The Last Black Unicorn.png,The Last Black Unicorn.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Last%20Black%20Unicorn.png,84c676af-f74e-4aac-aa33-afada2c39c17,The Last Black Unicorn,Tiffany Haddish,The Last Black Unicorn.png
updated,The Last Temptation of Christ.png,The Last Temptation of Christ.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Last%20Temptation%20of%20Christ.png,b2475b99-7b57-4934-a0df-497379675d27,The Last Temptation of Christ,Nikos Kazantzakis,The Last Temptation of Christ.png
updated,The Librarian of Auschwitz.png,The Librarian of Auschwitz.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Librarian%20of%20Auschwitz.png,c12fa9f3-b9c0-4368-82de-8ad1ab73c38c,The Librarian of Auschwitz,Antonio Iturbe,The Librarian of Auschwitz.png
updated,The Life of Johnny Reb.png,The Life of Johnny Reb.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Life%20of%20Johnny%20Reb.png,a21a4e6f-8257-446c-8dd8-ee019e83bbae,The Life of Johnny Reb,Bell Irvin Wiley,The Life of Johnny Reb.png
updated,The Little Bitcoin Book.png,The Little Bitcoin Book.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Little%20Bitcoin%20Book.png,71b0b53f-b954-424c-8ad3-60251a1a7f2b,The Little Bitcoin Book,Bitcoin Collective,The Little Bitcoin Book.png
updated,The Little Book of Stoicism.png,The Little Book of Stoicism.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Little%20Book%20of%20Stoicism.png,19058644-6620-474c-9945-c061e710e83f,The Little Book of Stoicism,Jonas Salzgeber,The Little Book of Stoicism.png
updated,The Little Prince.png,The Little Prince.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Little%20Prince.png,3249e10a-5639-4594-90cc-4ab9c60d5e80,The Little Prince,Antoine de SaintExupéry,The Little Prince.png
updated,The Lonely Londoners.png,The Lonely Londoners.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Lonely%20Londoners.png,b976809e-8f45-4a5f-a8b8-2fe973698f9d,The Lonely Londoners,Samuel Selvon,The Lonely Londoners.png
updated,The Magic and Mystery of Trees.png,The Magic and Mystery of Trees.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Magic%20and%20Mystery%20of%20Trees.png,dd474d67-97fa-4d25-bcb4-48a7ce0f153a,The Magic and Mystery of Trees,Jen Green,The Magic and Mystery of Trees.png
updated,The Magical City.png,The Magical City.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Magical%20City.png,29efe574-91b1-4583-9fdf-2aac6ef5d47e,The Magical City,Lizzie Mary Cullen,The Magical City.png
updated,The Man Who Made Things Out of Trees.png,The Man Who Made Things Out of Trees.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Man%20Who%20Made%20Things%20Out%20of%20Trees.png,bb7e34e8-19bf-4941-8693-354a52f55efa,The Man Who Made Things Out of Trees,Robert Penn,The Man Who Made Things Out of Trees.png
updated,The Manager's Path.png,The Manager's Path.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Manager%27s%20Path.png,f6f402a4-e90b-4962-907c-3ace365d1355,The Manager's Path,Camille Fournier,The Manager's Path.png
updated,The Memory Box.png,The Memory Box.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Memory%20Box.png,0b35d919-25ae-4afe-9041-1055f9650138,The Memory Box,Joanna Rowland,The Memory Box.png
updated,The Men Who Lost America.png,The Men Who Lost America.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Men%20Who%20Lost%20America.png,5f7f0a8d-7a4d-42f3-9b69-e10c44c4c77b,The Men Who Lost America,Andrew Jackson O'Shaughnessy,The Men Who Lost America.png
updated,The Mercies.png,The Mercies.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Mercies.png,4a767202-3d32-45a7-97a6-1dd1b4c4458d,The Mercies,Kirin Millwood Hargrave,The Mercies.png
updated,"The Mermaid, the Witch, and the Sea.png","The Mermaid, the Witch, and the Sea.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Mermaid%2C%20the%20Witch%2C%20and%20the%20Sea.png,ead7acd3-9e4b-4d43-8759-97d330cfdfbe,"The Mermaid, the Witch, and the Sea",Maggie TokudaHall,"The Mermaid, the Witch, and the Sea.png"
updated,The Midnight Library.png,The Midnight Library.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Midnight%20Library.png,43314b37-a438-4c9d-a747-0217503b2e26,The Midnight Library,Matt Haig,The Midnight Library.png
updated,The MindGut Connection.png,The MindGut Connection.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20MindGut%20Connection.png,1647c39b-7048-4347-8e3f-c1fb032d570f,The MindGut Connection,Emeran Mayer,The MindGut Connection.png
updated,The Modern Tiffin.png,The Modern Tiffin.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Modern%20Tiffin.png,b0209c49-77b0-400b-abf4-4ded98f3b3c4,The Modern Tiffin,Priyanka Naik,The Modern Tiffin.png
updated,The Moral Sayings Of Publius Syrus.png,The Moral Sayings Of Publius Syrus.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Moral%20Sayings%20Of%20Publius%20Syrus.png,960569df-9939-4641-8813-f6c47cbb90de,The Moral Sayings Of Publius Syrus,Publius Syrus,The Moral Sayings Of Publius Syrus.png
updated,The Mouse and the Motorcycle.png,The Mouse and the Motorcycle.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Mouse%20and%20the%20Motorcycle.png,c3173646-cc43-48c6-ad8a-f692885e3cd2,The Mouse and the Motorcycle,Beverly Cleary,The Mouse and the Motorcycle.png
updated,The Mushroom Cultivator.png,The Mushroom Cultivator.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Mushroom%20Cultivator.png,e792788c-f8e4-4e2c-98cc-db703d0f3d19,The Mushroom Cultivator,"Paul Stamets, J. S. Chilton",The Mushroom Cultivator.png
updated,The NFT Handbook.png,The NFT Handbook.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20NFT%20Handbook.png,0d76b096-39aa-4985-9ab7-1dcc1244b6a0,The NFT Handbook,Matt Fortnow,The NFT Handbook.png
updated,The NFT Handbook.png,The NFT Handbook.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20NFT%20Handbook.png,d487c3d9-2ed0-4fa3-a298-ae4c5f478cfa,The NFT Handbook,"Matt Fortnow, QuHarrison Terry",The NFT Handbook.png
updated,The NFT Handbook.png,The NFT Handbook.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20NFT%20Handbook.png,71ca45e9-94dd-4090-801c-6522f1ad6fdf,The NFT Handbook,Nathan Real,The NFT Handbook.png
updated,The Name Jar.png,The Name Jar.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Name%20Jar.png,31896084-ffb4-42a0-afdb-9c4da6f70b75,The Name Jar,Yangsook Choi,The Name Jar.png
updated,The Name of the Wind.png,The Name of the Wind.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Name%20of%20the%20Wind.png,377b74bf-26ea-471e-a99a-a63b243d8c3e,The Name of the Wind,Patrick Rothfuss,The Name of the Wind.png
updated,The Nicomachean Ethics.png,The Nicomachean Ethics.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Nicomachean%20Ethics.png,193887a7-09a2-45c1-b065-f75e4109760a,The Nicomachean Ethics,Aristotle,The Nicomachean Ethics.png
updated,The Nicomachean Ethics.png,The Nicomachean Ethics.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Nicomachean%20Ethics.png,b8af35d8-892f-4a3a-bdbb-ff28cca778f3,The Nicomachean Ethics,Artistotle,The Nicomachean Ethics.png
updated,The Night Gardener.png,The Night Gardener.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Night%20Gardener.png,76b2f032-6c67-48c8-87f0-442fdcdd950d,The Night Gardener,Terry Fan,The Night Gardener.png
updated,The Official Study Guide for ALL SAT Subject Tests.png,The Official Study Guide for ALL SAT Subject Tests.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Official%20Study%20Guide%20for%20ALL%20SAT%20Subject%20Tests.png,659d3bfa-b914-47f0-be5a-af0bd479e101,The Official Study Guide for ALL SAT Subject Tests,The College Board,The Official Study Guide for ALL SAT Subject Tests.png
updated,The OnePot Diabetic Cookbook.png,The OnePot Diabetic Cookbook.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20OnePot%20Diabetic%20Cookbook.png,2762d009-9ebd-4188-bf81-7b46617224d5,The OnePot Diabetic Cookbook,Kathy Birkett RDN LD,The OnePot Diabetic Cookbook.png
updated,The Optimistic Child.png,The Optimistic Child.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Optimistic%20Child.png,f1b6fe34-2878-4f0a-a9a7-d26a201d527f,The Optimistic Child,Martin E. P. Seligman,The Optimistic Child.png
updated,"The Orvis FlyFishing Guide, Revised.png","The Orvis FlyFishing Guide, Revised.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Orvis%20FlyFishing%20Guide%2C%20Revised.png,b5675e7f-266b-4318-9d6a-ccd8e8218b46,"The Orvis FlyFishing Guide, Revised",Tom Rosenbauer,"The Orvis FlyFishing Guide, Revised.png"
updated,The Paleo Solution.png,The Paleo Solution.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Paleo%20Solution.png,0fd2c2b2-ae59-4312-bdfc-bb8b35b7f3b7,The Paleo Solution,Robb Wolf,The Paleo Solution.png
updated,The Perfectly Imperfect Home.png,The Perfectly Imperfect Home.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Perfectly%20Imperfect%20Home.png,244f375e-6ebb-481f-83fd-91edd43e1022,The Perfectly Imperfect Home,Deborah Needleman,The Perfectly Imperfect Home.png
updated,The Periodic Table.png,The Periodic Table.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Periodic%20Table.png,67e2de2e-5d26-4211-9fd7-ec9bb78081f2,The Periodic Table,Primo Levi,The Periodic Table.png
updated,The Periodic Table.png,The Periodic Table.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Periodic%20Table.png,37144ebb-db5b-4330-82bd-f02fbd333840,The Periodic Table,Gail Dixon,The Periodic Table.png
updated,The Personal Trainer's Big Book of Programs.png,The Personal Trainer's Big Book of Programs.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Personal%20Trainer%27s%20Big%20Book%20of%20Programs.png,83130d08-4af6-4da2-9712-298914965d91,The Personal Trainer's Big Book of Programs,"Alwyn Cosgrove, Craig Rasmussen",The Personal Trainer's Big Book of Programs.png
updated,The Possibility Principle.png,The Possibility Principle.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Possibility%20Principle.png,1b4755de-149a-41e0-a1f9-260b7e8d42c6,The Possibility Principle,Mel Schwartz,The Possibility Principle.png
updated,The Presentation of Self in Everyday Life.png,The Presentation of Self in Everyday Life.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Presentation%20of%20Self%20in%20Everyday%20Life.png,265809eb-c302-4d76-8eec-e6bad4de7c08,The Presentation of Self in Everyday Life,Erving Goffman,The Presentation of Self in Everyday Life.png
updated,The Professor in the Cage.png,The Professor in the Cage.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Professor%20in%20the%20Cage.png,533a2eb4-4ebd-4bc5-bc2c-20f9ea67f91d,The Professor in the Cage,Jonathan Gottschall,The Professor in the Cage.png
updated,The Prophet.png,The Prophet.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Prophet.png,a2c684fc-d4e6-4e57-bbac-19476412fab3,The Prophet,Francine Rivers,The Prophet.png
updated,The Prophet.png,The Prophet.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Prophet.png,fd072600-8a0c-4b8a-8819-cd4b8f3520c0,The Prophet,Kahlil Gibran,The Prophet.png
updated,The Putting Prescription.png,The Putting Prescription.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Putting%20Prescription.png,9aadab11-1073-40de-855b-78fefcc5ba4d,The Putting Prescription,Craig L. Farnsworth,The Putting Prescription.png
updated,The Quick Python Book.png,The Quick Python Book.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Quick%20Python%20Book.png,566cc754-2023-4646-b69d-36ee753d9ea7,The Quick Python Book,Naomi Ceder,The Quick Python Book.png
updated,The Rabbit Listened.png,The Rabbit Listened.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Rabbit%20Listened.png,dd2ef7df-20d9-4e61-b4e2-e18c421efd66,The Rabbit Listened,Cori Doerrfeld,The Rabbit Listened.png
updated,The Real Doctor Will See You Shortly.png,The Real Doctor Will See You Shortly.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Real%20Doctor%20Will%20See%20You%20Shortly.png,59dfad13-fdd5-4890-ae1a-81f0ee7dddd6,The Real Doctor Will See You Shortly,Matt McCarthy,The Real Doctor Will See You Shortly.png
updated,The Real World.png,The Real World.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Real%20World.png,d9868b91-6c27-41eb-a348-998f15ee6710,The Real World,Kerry Ferris,The Real World.png
updated,The Remaining.png,The Remaining.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Remaining.png,0a26050f-a75b-4bd8-9785-990dc29ba3f7,The Remaining,D J Molles,The Remaining.png
updated,The Rise of Theodore Roosevelt.png,The Rise of Theodore Roosevelt.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Rise%20of%20Theodore%20Roosevelt.png,ec7b06d6-4fe0-4da1-a067-6110fe3181bc,The Rise of Theodore Roosevelt,Edmund Morris,The Rise of Theodore Roosevelt.png
updated,The Road to Los Angeles.png,The Road to Los Angeles.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Road%20to%20Los%20Angeles.png,7f4da065-88ea-4d2d-b58d-045a8c491486,The Road to Los Angeles,John Fante,The Road to Los Angeles.png
updated,The Romanov Sisters.png,The Romanov Sisters.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/The%20Romanov%20Sisters.png,d450a5e9-7839-49ad-9797-0c9192ca0beb,The Romanov Sisters,Helen Rappaport,The Romanov Sisters.png
